key,cluster,membership_probability,base_correct,full_correct,n_evidence_values
question_0209,1,0.9157272547552817,False,False,9
question_0210,1,0.9925425692321423,False,False,10
question_0217,0,0.720999218414434,False,False,12
question_0218,0,0.9994930040152661,False,False,9
question_0219,0,0.9403646011939698,True,False,7
question_0222,0,0.999999970160538,False,False,11
question_0223,1,0.8135033331755097,False,False,9
question_0225,1,0.9918488936154101,False,False,10
question_0227,1,0.9563331130458667,False,False,7
question_0228,0,0.9973769860269097,False,False,9
question_0231,1,0.8204076813216015,False,False,15
question_0236,0,0.8048822718643615,False,False,11
question_0237,0,0.6130916642285967,True,False,9
question_0240,1,0.7597496932445792,False,False,7
question_0246,0,0.7154929359315552,False,False,8
question_0253,0,0.9477901395183547,False,False,11
question_0256,1,0.9787088373051747,False,False,8
question_0259,0,0.9999999883740216,False,False,9
question_0262,1,0.9610113663441943,False,False,11
question_0263,0,0.5678556259033286,False,False,10
question_0265,1,0.9846218280433787,False,False,11
question_0267,0,0.9999879165966343,False,False,9
question_0269,1,0.821250856147347,True,False,10
question_0277,1,0.9766933843053561,False,False,10
question_0278,0,0.9998880963978851,False,False,9
question_0279,0,0.9049770050294736,False,False,10
question_0281,1,0.9879773889590039,False,False,11
question_0282,1,0.8378483762534665,False,False,10
question_0283,1,0.994468389608554,False,False,13
question_0285,0,0.9999929790503987,False,False,6
question_0288,0,0.9999999999903153,False,False,8
question_0290,0,0.5699328972075764,False,False,9
question_0292,1,0.9875035034171377,True,False,9
question_0293,1,0.970450667799526,False,False,11
question_0296,0,0.9999983898849537,False,False,12
question_0299,1,0.9609011856980724,False,False,7
question_0302,0,0.9404666575447114,False,False,6
question_0305,0,0.9973465470576478,False,False,10
question_0306,1,0.9919849280890419,False,False,10
question_0307,0,0.7350729653374739,False,False,10
question_0308,1,0.9668980003386305,False,False,12
question_0310,1,0.9223684003099863,True,False,6
question_0314,0,0.9992283901905068,False,False,8
question_0317,1,0.8748833580586124,False,False,7
question_0318,0,0.9511266058963711,False,False,10
question_0319,1,0.9580055892167247,False,False,7
question_0323,1,0.9008150502397446,False,False,11
question_0324,1,0.9326193971448421,False,False,6
question_0327,0,0.9999604770234143,True,False,12
question_0331,1,0.8153734859236494,False,False,9
question_0332,0,0.667160408276736,False,False,10
question_0333,0,0.9999997239433175,False,False,7
question_0334,1,0.9930681894981727,False,False,12
question_0335,1,0.9353980990360445,False,False,8
question_0344,1,0.6438376550029979,False,False,16
question_0345,1,0.9945489347334374,False,False,13
question_0350,1,0.9222250236921878,False,False,11
question_0354,0,0.8971847271309198,False,False,10
question_0356,0,0.9999999999866063,True,False,8
question_0358,0,0.802024430730979,False,False,11
question_0360,0,0.9999822868577285,True,False,12
question_0364,0,0.999256143372285,False,False,6
question_0368,0,0.7275275364175429,False,False,9
question_0369,1,0.9473955279823137,False,False,8
question_0372,1,0.9735292842484764,False,False,9
question_0375,1,0.9647954290190781,False,False,6
question_0376,1,0.9909802914126407,False,False,9
question_0378,1,0.9551245636915154,True,False,10
question_0379,0,0.9118226099307741,False,False,7
question_0382,0,0.9410033282703786,True,False,10
question_0383,1,0.5546139024604149,True,False,13
question_0387,0,0.9999999220470593,False,False,7
question_0389,1,0.9843684399482312,False,False,7
question_0390,1,0.9891806357960592,False,False,10
question_0391,1,0.7775274103256198,False,False,8
question_0393,1,0.8176724506747624,False,False,10
question_0396,0,0.9381230730575142,False,False,8
question_0400,0,0.9056120424195075,True,False,5
question_0405,1,0.9934893179206693,False,False,9
question_0406,1,0.939723350272472,False,False,11
question_0411,0,0.9170531409566757,False,False,14
question_0416,1,0.9910439491471473,False,False,9
question_0420,0,0.5410223386778438,False,False,8
question_0423,1,0.872231039608905,False,False,9
question_0425,0,0.9857428996118789,False,False,10
question_0426,0,0.7446190092997855,False,False,6
question_0428,0,0.9999721031378352,False,False,7
question_0430,1,0.9831639522737443,False,False,11
question_0432,1,0.9640938471822065,False,False,8
question_0437,1,0.7323707184633429,False,False,13
question_0438,1,0.9893042179387966,False,False,12
question_0439,1,0.9875886470682447,False,False,10
question_0442,0,0.9998399814819842,True,False,7
question_0443,1,0.8624414583143104,False,False,7
question_0445,0,0.9921701493569969,False,False,5
question_0454,1,0.9236748661567277,False,False,10
question_0455,0,0.764162394571553,True,False,10
question_0456,1,0.8187745130746368,False,False,7
question_0457,1,0.9033421331972391,False,False,9
question_0466,0,0.8672338706136462,False,False,10
question_0471,1,0.9790165778792692,False,False,12
question_0472,1,0.985402749089259,False,False,9
question_0477,0,0.9999308957704756,True,False,11
question_0478,0,0.9989217010427953,False,False,4
question_0485,1,0.992630792729465,False,False,11
question_0489,0,0.9991880492528896,False,False,9
question_0491,0,0.7409827796316218,False,False,12
question_0493,0,0.9546322590491255,False,False,10
question_0494,1,0.9200335388381689,False,False,12
question_0499,1,0.9447767632225417,False,False,9
question_0505,0,0.9855733633047428,False,False,8
question_0506,1,0.9305375934828671,False,False,7
question_0511,0,0.9999321429375935,False,False,7
question_0512,0,0.8587121749746472,False,False,10
question_0514,1,0.7209077457741935,False,False,11
question_0519,1,0.7825465442530285,False,False,8
question_0520,1,0.9893286570556958,False,False,11
question_0522,1,0.7775841067784627,False,False,9
question_0523,1,0.9548091705559785,False,False,10
question_0524,1,0.949977148137468,False,False,10
question_0525,0,0.9999883293559156,True,False,12
question_0532,0,0.820433057141152,False,False,12
question_0538,0,0.9617720313069547,False,False,11
question_0539,1,0.8508205162945163,False,False,7
question_0542,1,0.9882308671960666,False,False,14
question_0543,0,0.9999999828862941,False,False,10
question_0549,1,0.9860036935838826,False,False,10
question_0550,1,0.990620263795443,False,False,10
question_0552,1,0.9374267900986323,False,False,12
question_0554,0,0.9999996112609902,False,False,5
question_0558,0,0.9346596681912666,False,False,9
question_0559,1,0.7079890744337137,False,False,11
question_0564,1,0.8792621774222384,False,False,10
question_0566,0,0.8998471320014091,False,False,7
question_0567,0,0.9981341758795402,False,False,9
question_0570,1,0.7767047071224374,False,False,10
question_0571,1,0.83256494421346,True,False,10
question_0573,1,0.900532141547982,False,False,10
question_0579,0,0.7541118176567435,True,False,5
question_0581,1,0.9757331855233858,False,False,8
question_0582,0,0.9459804066284849,True,False,12
question_0584,0,0.9987862549175873,False,False,9
question_0585,1,0.8268123826082792,False,False,7
question_0590,1,0.730743177629392,False,False,6
question_0591,1,0.9437253495399991,False,False,8
question_0592,1,0.8779910011886003,True,False,8
question_0594,1,0.9010754181187449,False,False,8
question_0595,0,0.9773411218498825,False,False,10
question_0601,0,0.9999999638278829,False,False,3
question_0603,1,0.8350447485103094,False,False,9
question_0608,1,0.9885261329449693,False,False,8
question_0615,1,0.9335943670334654,False,False,12
question_0621,1,0.994024469774098,False,False,10
question_0628,1,0.9196060707276575,False,False,9
question_0630,1,0.5526369793320339,False,False,10
question_0631,1,0.7002747497011422,False,False,6
question_0632,0,0.9996911591632727,False,False,8
question_0639,1,0.9875115532672244,False,False,11
question_0640,0,0.7933575527226401,False,False,8
question_0642,0,0.9999999850491222,False,False,10
question_0645,1,0.8831075057017088,False,False,12
question_0646,1,0.7053789877780069,True,False,11
question_0647,1,0.901442495316952,False,False,11
question_0648,0,0.7811335095440215,False,False,12
question_0650,1,0.5550936224275352,True,False,6
question_0651,1,0.9634565133368251,False,False,8
question_0652,1,0.9828702945110968,False,False,14
question_0655,0,0.9999954422575164,False,False,10
question_0658,1,0.9886237534899366,False,False,11
question_0660,0,0.9995814628228885,False,False,8
question_0666,0,0.9951378683107432,False,False,8
question_0673,1,0.910055210956493,False,False,12
question_0675,1,0.92332663061891,False,False,11
question_0676,1,0.533615189106749,False,False,8
question_0679,1,0.9928919287398152,True,False,9
question_0681,1,0.8774926643411236,False,False,7
question_0684,1,0.7298601004002752,False,False,12
question_0685,0,0.7000588497357859,False,False,7
question_0688,1,0.9381831114037278,False,False,10
question_0689,1,0.9866921036276726,False,False,8
question_0691,0,0.9999999950054352,False,False,8
question_0693,1,0.6255920436202548,False,False,8
question_0694,1,0.9822104388879921,False,False,13
question_0697,0,0.9999776874987556,False,False,5
question_0699,1,0.9926314312378803,True,False,15
question_0701,1,0.9890791135145464,False,False,14
question_0703,0,0.8657209854701758,True,False,8
question_0706,0,0.9999724864848549,False,False,9
question_0708,0,0.9999999999999929,False,False,11
question_0709,1,0.959883611077403,False,False,8
question_0710,0,0.5851854581687091,False,False,11
question_0712,1,0.9657607343261014,False,False,7
question_0714,1,0.99121420388279,False,False,11
question_0717,1,0.8607475641642979,True,False,11
question_0726,0,0.9989851231304911,False,False,8
question_0729,1,0.6837440376119045,False,False,9
question_0731,0,0.968734413496484,False,False,10
question_0736,1,0.9815810273370941,False,False,6
question_0743,1,0.992241618842293,False,False,10
question_0745,1,0.7916863930430398,False,False,8
question_0755,1,0.7619590475030958,False,False,5
question_0756,0,0.8187734336312995,False,False,6
question_0759,0,0.9972333976556782,False,False,3
question_0767,1,0.8929411492778683,False,False,6
question_0770,0,0.8788583153899852,False,False,9
question_0772,1,0.8691888114370186,False,False,11
question_0774,1,0.9590992730468122,False,False,7
question_0789,1,0.650652411107095,False,False,12
question_0793,1,0.6768471185838587,True,False,12
question_0794,1,0.9118982790226606,False,False,10
question_0796,1,0.7961024949891083,False,False,12
question_0798,0,0.9996570241560897,False,False,9
question_0801,1,0.9648149057234641,False,False,7
question_0803,0,0.9745676169458615,False,False,11
question_0804,1,0.7587096498997788,False,False,9
question_0805,0,0.9994616798918146,False,False,8
question_0812,0,0.5479942011979798,False,False,4
question_0814,1,0.9777068387511939,False,False,8
question_0819,0,0.9999723050779852,False,False,10
question_0826,0,0.999694222345662,False,False,10
question_0827,1,0.8510287282797038,False,False,8
question_0828,1,0.886972098085241,False,False,11
question_0829,0,0.9999991088375878,False,False,8
question_0830,1,0.9631594260758296,False,False,13
question_0833,1,0.9807002361420482,False,False,8
question_0838,0,0.9999110663507483,False,False,6
question_0843,1,0.867054717843519,False,False,6
question_0855,1,0.988170423010315,False,False,11
question_0859,0,0.9198197699439249,True,False,10
question_0860,1,0.8679681902805598,False,False,7
question_0862,0,0.9999999596194805,False,False,12
question_0865,1,0.7718435415675864,False,False,10
question_0870,0,0.9904052091347642,False,False,9
question_0873,1,0.984260013318914,False,False,11
question_0874,0,0.9999998885713337,False,False,6
question_0880,0,0.9991500607464967,False,False,7
question_0882,1,0.5733027757567691,False,False,9
question_0884,1,0.9528954985234603,True,False,6
question_0885,1,0.5919631515232151,False,False,9
question_0887,1,0.8975557274696379,False,False,14
question_0889,0,0.8453159596577111,False,False,10
question_0891,0,1.0,False,False,4
question_0900,1,0.9316539099343437,False,False,8
question_0903,1,0.9914070469139625,False,False,10
question_0904,0,0.7029909816811719,False,False,7
question_0908,1,0.9769714490553544,False,False,12
question_0909,1,0.8582706685445166,False,False,9
question_0910,1,0.9541958310822167,False,False,13
question_0917,1,0.9329446587760991,False,False,11
question_0918,1,0.9130423298537304,False,False,9
question_0920,1,0.5919075488045765,False,False,9
question_0924,1,0.975842619257675,False,False,14
question_0926,1,0.9612781911421135,False,False,7
question_0927,0,0.9999999998188862,False,False,10
question_0928,1,0.5251136479289823,False,False,9
question_0932,1,0.9883019313139144,False,False,8
question_0933,1,0.9028113641448177,False,False,11
question_0934,0,0.9959783234799193,False,False,7
question_0935,1,0.7935644823876985,False,False,6
question_0939,0,0.9317734504414514,False,False,11
question_0940,1,0.8294861172108887,False,False,7
question_0942,0,0.5638766731000756,False,False,10
question_0943,1,0.9897681834248867,False,False,11
question_0946,0,0.8320493366674175,False,False,8
question_0952,0,0.9928244366774046,True,False,12
question_0956,1,0.9546177687396102,False,False,7
question_0958,1,0.9457679816093575,False,False,6
question_0959,1,0.9443654419100224,False,False,14
question_0960,0,0.8223668627292832,False,False,8
question_0961,0,0.9864059054363844,False,False,12
question_0966,1,0.8784203469695501,False,False,6
question_0967,0,0.9999978393037952,False,False,14
question_0978,1,0.9819739871865231,False,False,9
question_0982,1,0.5542948106077948,False,False,4
question_0984,1,0.5397722321963203,False,False,5
question_0985,1,0.9577218571359968,False,False,10
question_0989,0,0.8963917795480557,False,False,5
question_0994,0,0.9953977916867366,False,False,7
question_0995,1,0.9901458348887178,False,False,11
question_0999,1,0.9546237789494487,False,False,8
